Y,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
0,32,admin.,single,university.degree,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,32,blue-collar,married,basic.9y,0,0,1,telephone,jul,fri,3,0,1.4,93.918,-42.7,4.963,5228.1
0,31,admin.,single,university.degree,0,0,0,telephone,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,33,admin.,married,high.school,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,40,other,married,basic.4y,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,35,admin.,married,high.school,0,0,1,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,27,blue-collar,married,basic.6y,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
1,33,services,married,high.school,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,55,retired,married,university.degree,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,31,other,divorced,university.degree,0,0,0,cellular,jul,fri,7,0,1.4,93.918,-42.7,4.963,5228.1
0,56,management,married,high.school,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,35,admin.,single,basic.9y,0,1,0,cellular,jul,fri,3,0,1.4,93.918,-42.7,4.963,5228.1
0,34,services,single,high.school,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
1,33,admin.,single,university.degree,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,38,technician,married,professional.course,0,1,1,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,53,retired,married,basic.9y,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,41,services,married,professional.course,0,1,1,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,31,technician,divorced,professional.course,0,1,1,cellular,jul,fri,3,0,1.4,93.918,-42.7,4.963,5228.1
1,40,retired,married,basic.4y,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
1,30,blue-collar,married,basic.9y,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,37,technician,married,professional.course,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,29,admin.,single,high.school,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,49,admin.,married,high.school,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,50,blue-collar,divorced,basic.9y,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,40,blue-collar,married,basic.9y,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,27,services,single,high.school,0,0,0,cellular,jul,fri,8,0,1.4,93.918,-42.7,4.963,5228.1
1,38,blue-collar,divorced,basic.9y,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
1,38,blue-collar,divorced,basic.9y,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,57,retired,single,basic.9y,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
1,35,admin.,single,university.degree,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,55,other,married,professional.course,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,28,services,married,high.school,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
1,32,technician,married,unknown,0,1,1,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,32,technician,married,unknown,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,42,technician,divorced,university.degree,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,31,other,single,high.school,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,25,other,married,university.degree,0,0,0,telephone,jul,fri,15,0,1.4,93.918,-42.7,4.963,5228.1
1,53,management,married,basic.9y,0,1,1,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,29,services,married,basic.9y,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,55,admin.,married,university.degree,0,0,1,telephone,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,30,admin.,married,university.degree,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,42,technician,divorced,university.degree,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,31,blue-collar,single,basic.9y,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,28,other,married,high.school,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,41,other,married,basic.9y,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,36,blue-collar,single,high.school,0,0,0,telephone,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,52,technician,married,professional.course,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,36,services,single,high.school,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,37,blue-collar,married,basic.9y,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,31,blue-collar,married,basic.6y,0,1,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,53,management,married,basic.9y,0,0,1,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,31,blue-collar,married,basic.6y,0,1,1,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
1,41,other,divorced,professional.course,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,35,blue-collar,married,basic.6y,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,36,admin.,married,university.degree,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,32,blue-collar,divorced,professional.course,0,0,0,cellular,jul,fri,13,0,1.4,93.918,-42.7,4.963,5228.1
0,31,blue-collar,married,basic.9y,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,36,blue-collar,single,high.school,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
1,29,blue-collar,single,basic.9y,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
1,43,technician,divorced,basic.9y,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,28,admin.,married,professional.course,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,41,blue-collar,single,unknown,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
1,46,other,married,basic.4y,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
1,26,admin.,single,high.school,0,0,0,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1
0,29,blue-collar,single,basic.9y,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,32,admin.,married,basic.9y,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,31,blue-collar,married,basic.9y,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,27,blue-collar,single,basic.9y,0,1,0,telephone,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,27,blue-collar,single,basic.9y,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,57,blue-collar,married,basic.4y,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,39,technician,divorced,university.degree,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
1,50,blue-collar,married,basic.4y,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,31,admin.,single,basic.9y,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,45,management,married,university.degree,0,1,1,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,43,admin.,married,high.school,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,27,services,single,high.school,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,40,admin.,single,high.school,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,39,admin.,married,high.school,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,25,blue-collar,single,basic.9y,0,1,0,cellular,jul,mon,7,0,1.4,93.918,-42.7,4.962,5228.1
0,33,admin.,married,university.degree,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,53,other,married,university.degree,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,26,blue-collar,divorced,high.school,0,0,0,telephone,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
1,39,services,married,professional.course,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,33,technician,divorced,professional.course,0,1,0,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
0,31,other,married,university.degree,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,22,other,single,high.school,0,1,1,cellular,jul,mon,12,0,1.4,93.918,-42.7,4.962,5228.1
0,27,blue-collar,single,basic.9y,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
1,31,management,married,university.degree,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,27,technician,single,professional.course,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,40,services,married,basic.6y,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,40,other,married,university.degree,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,56,services,divorced,high.school,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,35,admin.,married,university.degree,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,26,blue-collar,single,high.school,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
1,30,blue-collar,married,high.school,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,40,services,married,basic.6y,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,27,admin.,single,high.school,0,1,1,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,54,blue-collar,single,unknown,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,32,admin.,single,university.degree,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,40,blue-collar,married,basic.6y,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,43,admin.,married,high.school,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,26,blue-collar,single,professional.course,0,0,0,cellular,jul,mon,6,0,1.4,93.918,-42.7,4.962,5228.1
0,35,blue-collar,single,basic.9y,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,50,blue-collar,married,unknown,0,1,0,telephone,jul,mon,12,0,1.4,93.918,-42.7,4.962,5228.1
0,32,blue-collar,married,basic.9y,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,35,blue-collar,married,high.school,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
1,23,admin.,married,basic.9y,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
1,33,other,married,university.degree,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,35,admin.,single,university.degree,0,1,0,cellular,jul,mon,8,0,1.4,93.918,-42.7,4.962,5228.1
0,56,blue-collar,married,basic.9y,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,31,services,married,basic.9y,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,38,blue-collar,single,basic.9y,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,35,admin.,single,university.degree,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,26,other,single,university.degree,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
1,35,blue-collar,married,basic.9y,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,30,admin.,single,university.degree,0,0,0,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
0,33,other,married,university.degree,0,1,0,telephone,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,47,blue-collar,married,basic.6y,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,45,blue-collar,divorced,basic.9y,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,22,blue-collar,single,basic.9y,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,30,technician,married,professional.course,0,1,1,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
1,50,blue-collar,married,basic.4y,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,46,blue-collar,single,basic.6y,0,1,1,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,31,other,married,high.school,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,35,blue-collar,married,high.school,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,52,services,married,high.school,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
1,57,retired,married,university.degree,0,1,1,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
0,50,admin.,divorced,basic.9y,0,0,0,cellular,jul,mon,5,0,1.4,93.918,-42.7,4.962,5228.1
0,49,blue-collar,divorced,basic.6y,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,25,admin.,single,university.degree,0,0,0,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
0,33,other,married,university.degree,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,26,blue-collar,single,high.school,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,46,services,married,high.school,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,31,admin.,single,basic.9y,0,1,0,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
0,27,technician,married,professional.course,0,0,0,telephone,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,50,blue-collar,married,professional.course,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
1,36,admin.,married,university.degree,0,1,1,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,37,blue-collar,married,basic.6y,0,1,0,cellular,jul,mon,5,0,1.4,93.918,-42.7,4.962,5228.1
0,30,technician,married,professional.course,0,1,1,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,34,blue-collar,single,professional.course,0,0,1,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,30,technician,single,professional.course,0,1,0,cellular,jul,mon,5,0,1.4,93.918,-42.7,4.962,5228.1
0,54,blue-collar,married,basic.4y,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,52,blue-collar,married,unknown,0,0,1,cellular,jul,mon,11,0,1.4,93.918,-42.7,4.962,5228.1
0,34,blue-collar,married,basic.6y,0,1,0,cellular,jul,mon,5,0,1.4,93.918,-42.7,4.962,5228.1
0,55,management,single,unknown,0,0,1,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,46,blue-collar,married,basic.9y,0,1,1,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,31,technician,married,high.school,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,36,technician,divorced,professional.course,0,1,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
1,35,admin.,married,high.school,0,0,0,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
0,27,blue-collar,single,basic.9y,0,1,0,telephone,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,51,other,married,university.degree,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,44,blue-collar,married,basic.9y,0,0,0,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
1,27,services,single,high.school,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,27,admin.,single,high.school,0,1,0,telephone,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
0,30,blue-collar,married,basic.9y,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,38,services,single,basic.9y,0,1,0,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
0,32,technician,married,professional.course,0,1,1,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
0,28,admin.,single,university.degree,0,1,0,telephone,jul,mon,10,0,1.4,93.918,-42.7,4.962,5228.1
0,44,other,married,high.school,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,36,technician,divorced,professional.course,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,44,blue-collar,married,basic.9y,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
1,26,technician,single,high.school,0,1,1,cellular,jul,mon,7,0,1.4,93.918,-42.7,4.962,5228.1
0,27,services,married,high.school,0,1,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,42,admin.,married,high.school,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,30,blue-collar,married,basic.9y,0,0,0,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
0,44,blue-collar,married,basic.4y,0,0,0,cellular,jul,mon,6,0,1.4,93.918,-42.7,4.962,5228.1
0,46,blue-collar,single,basic.6y,0,0,0,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.962,5228.1
0,32,admin.,single,university.degree,0,1,0,telephone,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
0,36,blue-collar,married,basic.9y,0,0,0,telephone,jul,mon,14,0,1.4,93.918,-42.7,4.962,5228.1
0,39,admin.,married,university.degree,0,0,0,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1
1,54,management,married,university.degree,0,0,0,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1
0,28,blue-collar,single,basic.4y,0,1,0,telephone,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,32,admin.,single,university.degree,0,0,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,28,blue-collar,single,basic.4y,0,0,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
1,44,services,divorced,basic.9y,0,0,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,53,blue-collar,married,basic.9y,0,1,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,38,retired,single,basic.6y,0,0,0,cellular,jul,tue,2,0,1.4,93.918,-42.7,4.961,5228.1
0,32,blue-collar,married,basic.6y,0,0,0,telephone,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,46,blue-collar,married,basic.4y,0,0,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,35,admin.,divorced,high.school,0,0,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,50,technician,single,university.degree,0,0,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,37,other,married,basic.4y,0,0,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,31,blue-collar,single,high.school,0,1,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,29,blue-collar,married,basic.9y,0,1,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,31,admin.,single,university.degree,0,1,1,cellular,jul,tue,2,0,1.4,93.918,-42.7,4.961,5228.1
1,42,technician,married,basic.9y,0,0,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,34,services,divorced,high.school,0,0,1,cellular,jul,tue,2,0,1.4,93.918,-42.7,4.961,5228.1
0,32,other,single,university.degree,0,1,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,38,blue-collar,single,basic.4y,0,0,0,telephone,jul,tue,5,0,1.4,93.918,-42.7,4.961,5228.1
1,45,blue-collar,married,basic.4y,0,0,0,cellular,jul,tue,5,0,1.4,93.918,-42.7,4.961,5228.1
1,54,retired,married,basic.4y,0,1,1,telephone,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,30,other,single,high.school,0,1,0,telephone,jul,tue,2,0,1.4,93.918,-42.7,4.961,5228.1
1,57,other,married,professional.course,0,1,0,cellular,jul,tue,2,0,1.4,93.918,-42.7,4.961,5228.1
0,34,services,divorced,high.school,0,1,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,36,other,divorced,professional.course,0,1,1,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,30,other,single,high.school,0,0,1,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
1,38,technician,single,professional.course,0,0,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,40,blue-collar,married,unknown,0,0,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,37,blue-collar,married,basic.4y,0,1,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,45,blue-collar,married,basic.4y,0,0,0,telephone,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,43,blue-collar,married,basic.9y,0,0,0,telephone,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,38,services,single,university.degree,0,0,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,29,other,married,basic.4y,0,0,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,33,admin.,married,high.school,0,0,0,cellular,jul,tue,5,0,1.4,93.918,-42.7,4.961,5228.1
0,34,other,married,high.school,0,0,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,39,blue-collar,married,unknown,0,1,0,telephone,jul,tue,5,0,1.4,93.918,-42.7,4.961,5228.1
0,38,management,married,university.degree,0,1,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
1,24,other,single,university.degree,0,1,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,39,blue-collar,married,unknown,0,1,1,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
1,43,services,single,high.school,0,0,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,40,blue-collar,single,basic.4y,0,0,0,cellular,jul,tue,2,0,1.4,93.918,-42.7,4.961,5228.1
0,37,services,married,high.school,0,0,1,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,35,services,married,high.school,0,1,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,25,admin.,single,high.school,0,1,0,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
0,30,blue-collar,single,basic.6y,0,1,0,telephone,jul,tue,5,0,1.4,93.918,-42.7,4.961,5228.1
0,45,retired,divorced,university.degree,0,1,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
1,36,blue-collar,married,basic.4y,0,0,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
1,33,other,married,basic.9y,0,0,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,47,admin.,married,basic.6y,0,0,0,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
0,56,other,married,basic.4y,0,0,0,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
0,47,admin.,married,basic.6y,0,1,0,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
0,59,blue-collar,married,basic.4y,0,1,0,cellular,jul,tue,5,0,1.4,93.918,-42.7,4.961,5228.1
0,31,blue-collar,married,basic.9y,0,0,0,telephone,jul,tue,6,0,1.4,93.918,-42.7,4.961,5228.1
0,37,technician,married,professional.course,0,1,1,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
0,31,blue-collar,single,basic.9y,0,1,0,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
1,35,blue-collar,divorced,basic.9y,0,0,0,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
0,31,technician,single,professional.course,0,1,0,telephone,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
0,33,management,married,university.degree,0,0,0,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
0,56,management,married,university.degree,0,1,0,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
1,26,admin.,married,basic.9y,0,0,0,cellular,jul,tue,2,0,1.4,93.918,-42.7,4.961,5228.1
1,32,services,single,unknown,0,1,0,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
1,32,services,single,unknown,0,0,0,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
1,33,services,married,high.school,0,1,0,cellular,jul,tue,4,0,1.4,93.918,-42.7,4.961,5228.1
1,50,admin.,married,professional.course,0,0,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
1,26,technician,divorced,professional.course,0,0,1,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
0,26,technician,divorced,professional.course,0,1,0,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1
0,30,blue-collar,single,basic.4y,0,1,0,cellular,jul,tue,2,0,1.4,93.918,-42.7,4.961,5228.1
1,34,management,divorced,university.degree,0,1,0,cellular,jul,tue,6,0,1.4,93.918,-42.7,4.961,5228.1
0,32,other,single,university.degree,0,1,0,cellular,jul,tue,3,0,1.4,93.918,-42.7,4.961,5228.1
0,34,management,divorced,university.degree,0,1,0,cellular,jul,tue,5,0,1.4,93.918,-42.7,4.961,5228.1
